B Id,Thomas Id
sjres2-93,1345
sjres2-93,1346
sjres2-93,1348
sjres2-93,1350
sjres2-93,1354
sjres2-93,1361
sjres2-93,1363
sjres2-93,1364
sjres2-93,1366
sjres2-93,1369
sjres2-93,1370
sjres2-93,1371
sjres2-93,1377
sjres2-93,1388
sjres2-93,1389
sjres2-93,1396
sjres2-93,1397
sjres2-93,1398
sjres2-93,1402
sjres2-93,1406
sjres2-93,1410
sjres2-93,1411
sjres2-93,1413
sjres2-93,1414
sjres2-93,1415
sjres2-93,1417
sjres2-93,1419
sjres2-93,1421
sjres2-93,1422
sjres2-93,1425
sjres2-93,1431
sjres2-93,1440
sjres2-93,1441
sjres2-93,1444
sjres2-93,1445
sjres2-93,1446
sjres2-93,1448
sjres2-93,1449
sjres2-93,1450
sjres2-93,1455
sjres3-93,1318
sjres3-93,1366
sjres3-93,1416
sjres3-93,1458
sjres4-93,1271
sjres4-93,1277
sjres4-93,1281
sjres4-93,1283
sjres4-93,1284
sjres4-93,1294
sjres4-93,1297
sjres4-93,1301
sjres4-93,1305
sjres4-93,1308
sjres4-93,1311
sjres4-93,1318
sjres4-93,1320
sjres4-93,1323
sjres4-93,1330
sjres4-93,1343
sjres4-93,1345
sjres4-93,1354
sjres4-93,1361
sjres4-93,1410
sjres4-93,1413
sjres4-93,1414
sjres4-93,1418
sjres4-93,1421
sjres4-93,1440
sjres4-93,1441
sjres4-93,1446
sjres4-93,1449
sjres4-93,1450
sjres4-93,1455
sjres4-93,1458
sjres5-93,1277
sjres5-93,1418
sjres6-93,1268
sjres6-93,1311
sjres6-93,1343
sjres6-93,1361
sjres6-93,1366
sjres6-93,1396
sjres6-93,1411
sjres6-93,1417
sjres6-93,1441
sjres6-93,1450
sjres6-93,1455
sjres7-93,1275
sjres8-93,1349
sjres9-93,1344
sjres9-93,1448
sjres10-93,1271
sjres10-93,1278
sjres10-93,1281
sjres10-93,1283
sjres10-93,1294
sjres10-93,1301
sjres10-93,1304
sjres10-93,1308
sjres10-93,1312
sjres10-93,1320
sjres10-93,1330
sjres10-93,1345
sjres10-93,1346
sjres10-93,1359
sjres10-93,1361
sjres10-93,1362
sjres10-93,1393
sjres10-93,1398
sjres10-93,1431
sjres10-93,1440
sjres10-93,1448
sjres10-93,1449
sjres11-93,1271
sjres11-93,1275
sjres11-93,1276
sjres11-93,1277
sjres11-93,1278
sjres11-93,1281
sjres11-93,1283
sjres11-93,1291
sjres11-93,1292
sjres11-93,1297
sjres11-93,1299
sjres11-93,1300
sjres11-93,1301
sjres11-93,1304
sjres11-93,1311
sjres11-93,1318
sjres11-93,1319
sjres11-93,1320
sjres11-93,1325
sjres11-93,1330
sjres11-93,1340
sjres11-93,1343
sjres11-93,1345
sjres11-93,1346
sjres11-93,1348
sjres11-93,1350
sjres11-93,1359
sjres11-93,1361
sjres11-93,1363
sjres11-93,1366
sjres11-93,1369
sjres11-93,1370
sjres11-93,1371
sjres11-93,1388
sjres11-93,1391
sjres11-93,1393
sjres11-93,1398
sjres11-93,1406
sjres11-93,1410
sjres11-93,1413
sjres11-93,1414
sjres11-93,1415
sjres11-93,1417
sjres11-93,1418
sjres11-93,1421
sjres11-93,1431
sjres11-93,1433
sjres11-93,1440
sjres11-93,1441
sjres11-93,1446
sjres11-93,1448
sjres11-93,1449
sjres11-93,1450
sjres11-93,1455
sjres11-93,1458
sjres12-93,1422
sjres13-93,1300
sjres13-93,1359
sjres13-93,1413
sjres13-93,1446
sjres14-93,1276
sjres14-93,1291
sjres14-93,1330
sjres14-93,1359
sjres15-93,1433
sjres16-93,1433
sjres17-93,1345
sjres17-93,1359
sjres17-93,1449
sjres18-93,1371
sjres18-93,1422
sjres19-93,1297
sjres19-93,1308
sjres19-93,1311
sjres19-93,1318
sjres19-93,1348
sjres19-93,1377
sjres19-93,1397
sjres19-93,1418
sjres19-93,1431
sjres19-93,1445
sjres20-93,1281
sjres20-93,1292
sjres20-93,1302
sjres20-93,1311
sjres20-93,1343
sjres20-93,1346
sjres20-93,1348
sjres20-93,1349
sjres20-93,1350
sjres20-93,1352
sjres20-93,1366
sjres20-93,1371
sjres20-93,1377
sjres20-93,1388
sjres20-93,1402
sjres20-93,1403
sjres20-93,1410
sjres20-93,1411
sjres20-93,1415
sjres20-93,1417
sjres20-93,1422
sjres20-93,1431
sjres20-93,1432
sjres20-93,1440
sjres20-93,1441
sjres20-93,1444
sjres20-93,1450
sjres20-93,1455
sjres21-93,1279
sjres21-93,1281
sjres21-93,1292
sjres21-93,1302
sjres21-93,1305
sjres21-93,1333
sjres21-93,1343
sjres21-93,1354
sjres21-93,1364
sjres21-93,1366
sjres21-93,1371
sjres21-93,1389
sjres21-93,1391
sjres21-93,1396
sjres21-93,1397
sjres21-93,1399
sjres21-93,1402
sjres21-93,1406
sjres21-93,1410
sjres21-93,1417
sjres21-93,1432
sjres21-93,1445
sjres21-93,1455
sjres22-93,1406
sjres23-93,1268
sjres23-93,1270
sjres23-93,1277
sjres23-93,1292
sjres23-93,1297
sjres23-93,1302
sjres23-93,1306
sjres23-93,1309
sjres23-93,1348
sjres23-93,1354
sjres23-93,1364
sjres23-93,1366
sjres23-93,1371
sjres23-93,1377
sjres23-93,1397
sjres23-93,1398
sjres23-93,1402
sjres23-93,1406
sjres23-93,1410
sjres23-93,1411
sjres23-93,1415
sjres23-93,1417
sjres23-93,1418
sjres23-93,1419
sjres23-93,1422
sjres23-93,1438
sjres23-93,1441
sjres23-93,1444
sjres23-93,1453
sjres23-93,1455
sjres24-93,1294
sjres24-93,1305
sjres24-93,1319
sjres24-93,1326
sjres24-93,1346
sjres24-93,1352
sjres24-93,1361
sjres24-93,1366
sjres24-93,1398
sjres24-93,1402
sjres24-93,1410
sjres24-93,1431
sjres24-93,1448
sjres24-93,1455
sjres25-93,1389
sjres26-93,1436
sjres27-93,1319
sjres27-93,1326
sjres27-93,1359
sjres27-93,1361
sjres27-93,1413
sjres27-93,1446
sjres27-93,1448
sjres28-93,1271
sjres28-93,1275
sjres28-93,1283
sjres28-93,1291
sjres28-93,1294
sjres28-93,1326
sjres28-93,1359
sjres28-93,1370
sjres28-93,1413
sjres28-93,1433
sjres28-93,1439
sjres28-93,1446
sjres28-93,1448
sjres28-93,1449
sjres29-93,1311
sjres29-93,1323
sjres29-93,1371
sjres29-93,1377
sjres29-93,1402
sjres29-93,1417
sjres29-93,1421
sjres29-93,1438
sjres29-93,1441
sjres29-93,1445
sjres29-93,1455
sjres30-93,1354
sjres31-93,1406
sjres32-93,1301
sjres33-93,1299
sjres33-93,1344
sjres33-93,1389
sjres33-93,1432
sjres34-93,1433
sjres35-93,1433
sjres36-93,1433
sjres37-93,1282
sjres37-93,1299
sjres37-93,1449
sjres38-93,1301
sjres38-93,1308
sjres38-93,1352
sjres38-93,1421
sjres38-93,1438
sjres38-93,1446
sjres38-93,1448
sjres38-93,1458
sjres39-93,1299
sjres39-93,1388
sjres40-93,1417
sjres41-93,1277
sjres41-93,1346
sjres41-93,1396
sjres41-93,1449
sjres42-93,1421
sjres43-93,1278
sjres43-93,1311
sjres43-93,1371
sjres43-93,1377
sjres43-93,1417
sjres43-93,1421
sjres43-93,1441
sjres44-93,1282
sjres45-93,1363
sjres46-93,1371
sjres47-93,1276
sjres47-93,1346
sjres47-93,1394
sjres47-93,1446
sjres48-93,1330
sjres48-93,1333
sjres48-93,1449
sjres49-93,1278
sjres49-93,1283
sjres49-93,1292
sjres49-93,1304
sjres49-93,1305
sjres49-93,1306
sjres49-93,1311
sjres49-93,1319
sjres49-93,1323
sjres49-93,1333
sjres49-93,1345
sjres49-93,1346
sjres49-93,1349
sjres49-93,1377
sjres49-93,1402
sjres49-93,1406
sjres49-93,1410
sjres49-93,1417
sjres49-93,1418
sjres49-93,1421
sjres49-93,1429
sjres49-93,1438
sjres49-93,1450
sjres49-93,1455
sjres50-93,1450
sjres51-93,1283
sjres51-93,1370
sjres51-93,1391
sjres52-93,1278
sjres53-93,1278
sjres53-93,1318
sjres53-93,1440
sjres54-93,1268
sjres54-93,1311
sjres54-93,1343
sjres54-93,1352
sjres54-93,1419
sjres54-93,1441
sjres55-93,1352
sjres56-93,1276
sjres56-93,1277
sjres56-93,1292
sjres56-93,1302
sjres56-93,1311
sjres56-93,1343
sjres56-93,1348
sjres56-93,1350
sjres56-93,1364
sjres56-93,1366
sjres56-93,1371
sjres56-93,1377
sjres56-93,1402
sjres56-93,1410
sjres56-93,1422
sjres56-93,1441
sjres56-93,1450
sjres57-93,1276
sjres57-93,1308
sjres57-93,1361
sjres57-93,1415
sjres57-93,1446
sjres58-93,1344
sjres59-93,1371
sjres59-93,1438
sjres59-93,1455
sjres60-93,1275
sjres61-93,1340
sjres61-93,1349
sjres61-93,1366
sjres61-93,1417
sjres61-93,1421
sjres62-93,1413
sjres62-93,1446
sjres63-93,1366
sjres63-93,1402
sjres64-93,1277
sjres64-93,1278
sjres64-93,1281
sjres64-93,1283
sjres64-93,1284
sjres64-93,1305
sjres64-93,1308
sjres64-93,1319
sjres64-93,1325
sjres64-93,1326
sjres64-93,1346
sjres64-93,1364
sjres64-93,1393
sjres64-93,1397
sjres64-93,1419
sjres64-93,1421
sjres65-93,1284
sjres66-93,1326
sjres67-93,1276
sjres67-93,1279
sjres68-93,1312
sjres68-93,1333
sjres68-93,1433
sjres68-93,1448
sjres69-93,1271
sjres69-93,1436
sjres70-93,1309
sjres70-93,1398
sjres70-93,1455
sjres71-93,1277
sjres71-93,1292
sjres71-93,1302
sjres71-93,1311
sjres71-93,1323
sjres71-93,1348
sjres71-93,1364
sjres71-93,1366
sjres71-93,1371
sjres71-93,1377
sjres71-93,1396
sjres71-93,1397
sjres71-93,1402
sjres71-93,1406
sjres71-93,1411
sjres71-93,1417
sjres71-93,1421
sjres71-93,1431
sjres71-93,1441
sjres71-93,1455
sjres72-93,1326
sjres73-93,1276
sjres74-93,1277
sjres74-93,1436
sjres74-93,1441
sjres75-93,1278
sjres76-93,1277
sjres76-93,1292
sjres76-93,1311
sjres76-93,1323
sjres76-93,1348
sjres76-93,1352
sjres76-93,1354
sjres76-93,1364
sjres76-93,1366
sjres76-93,1369
sjres76-93,1371
sjres76-93,1377
sjres76-93,1391
sjres76-93,1397
sjres76-93,1402
sjres76-93,1410
sjres76-93,1411
sjres76-93,1419
sjres76-93,1421
sjres76-93,1450
sjres77-93,1455
sjres78-93,1282
sjres79-93,1398
sjres80-93,1271
sjres80-93,1275
sjres80-93,1276
sjres80-93,1277
sjres80-93,1278
sjres80-93,1281
sjres80-93,1283
sjres80-93,1284
sjres80-93,1291
sjres80-93,1294
sjres80-93,1297
sjres80-93,1301
sjres80-93,1311
sjres80-93,1319
sjres80-93,1320
sjres80-93,1326
sjres80-93,1330
sjres80-93,1333
sjres80-93,1345
sjres80-93,1349
sjres80-93,1361
sjres80-93,1366
sjres80-93,1371
sjres80-93,1396
sjres80-93,1397
sjres80-93,1398
sjres80-93,1410
sjres80-93,1414
sjres80-93,1415
sjres80-93,1417
sjres80-93,1418
sjres80-93,1422
sjres80-93,1425
sjres80-93,1431
sjres80-93,1432
sjres80-93,1436
sjres80-93,1445
sjres80-93,1446
sjres80-93,1448
sjres80-93,1450
sjres80-93,1455
sjres80-93,1458
sjres81-93,1431
sjres82-93,1300
sjres83-93,1361
sjres84-93,1275
sjres84-93,1281
sjres84-93,1300
sjres84-93,1301
sjres84-93,1304
sjres84-93,1308
sjres84-93,1312
sjres84-93,1318
sjres84-93,1325
sjres84-93,1330
sjres84-93,1333
sjres84-93,1343
sjres84-93,1346
sjres84-93,1359
sjres84-93,1389
sjres84-93,1393
sjres84-93,1394
sjres84-93,1415
sjres84-93,1421
sjres84-93,1431
sjres84-93,1432
sjres84-93,1436
sjres84-93,1446
sjres84-93,1449
sjres85-93,1389
sjres85-93,1432
sjres86-93,1278
sjres86-93,1294
sjres86-93,1320
sjres86-93,1397
sjres86-93,1433
sjres87-93,1377
sjres88-93,1294
sjres88-93,1371
sjres89-93,1425
sjres90-93,1299
sjres91-93,1345
sjres91-93,1415
sjres92-93,1278
sjres92-93,1391
sjres93-93,1373
sjres94-93,1345
sjres95-93,1306
sjres95-93,1366
sjres95-93,1396
sjres96-93,1268
sjres97-93,1431
sjres98-93,1268
sjres98-93,1283
sjres98-93,1306
sjres98-93,1364
sjres98-93,1366
sjres98-93,1402
sjres98-93,1422
sjres98-93,1441
sjres99-93,1308
sjres99-93,1397
sjres99-93,1418
sjres99-93,1431
sjres100-93,1354
sjres100-93,1425
sjres101-93,1279
sjres102-93,1275
sjres102-93,1291
sjres102-93,1306
sjres102-93,1337
sjres102-93,1364
sjres102-93,1366
sjres102-93,1402
sjres102-93,1411
sjres102-93,1441
sjres102-93,1444
sjres103-93,1366
sjres103-93,1402
sjres104-93,1275
sjres104-93,1389
sjres105-93,1348
sjres105-93,1377
sjres106-93,1354
sjres107-93,1304
sjres108-93,1305
sjres108-93,1455
sjres109-93,1270
sjres109-93,1389
sjres110-93,1291
sjres110-93,1308
sjres110-93,1318
sjres110-93,1344
sjres110-93,1389
sjres110-93,1432
sjres111-93,1441
sjres112-93,1436
sjres113-93,1268
sjres113-93,1306
sjres113-93,1364
sjres113-93,1397
sjres114-93,1371
sjres114-93,1377
sjres115-93,1276
sjres115-93,1359
sjres116-93,1440
sjres117-93,1268
sjres117-93,1276
sjres117-93,1277
sjres117-93,1281
sjres117-93,1282
sjres117-93,1283
sjres117-93,1297
sjres117-93,1305
sjres117-93,1311
sjres117-93,1340
sjres117-93,1346
sjres117-93,1361
sjres117-93,1364
sjres117-93,1369
sjres117-93,1371
sjres117-93,1377
sjres117-93,1406
sjres117-93,1410
sjres117-93,1415
sjres117-93,1441
sjres117-93,1445
sjres117-93,1446
sjres117-93,1450
sjres117-93,1455
sjres117-93,1458
sjres118-93,1283
sjres118-93,1301
sjres118-93,1304
sjres118-93,1311
sjres118-93,1318
sjres118-93,1320
sjres118-93,1348
sjres118-93,1349
sjres118-93,1361
sjres118-93,1364
sjres118-93,1366
sjres118-93,1369
sjres118-93,1371
sjres118-93,1397
sjres118-93,1402
sjres118-93,1403
sjres118-93,1406
sjres118-93,1410
sjres118-93,1415
sjres118-93,1417
sjres118-93,1418
sjres118-93,1421
sjres118-93,1438
sjres118-93,1440
sjres118-93,1450
sjres118-93,1455
sjres118-93,1458
sjres119-93,1276
sjres119-93,1281
sjres119-93,1294
sjres119-93,1312
sjres119-93,1325
sjres119-93,1352
sjres119-93,1364
sjres119-93,1458
sjres120-93,1275
sjres121-93,1319
sjres121-93,1330
sjres121-93,1340
sjres122-93,1446
sjres123-93,1311
sjres123-93,1362
sjres123-93,1432
sjres123-93,1450
sjres124-93,1268
sjres124-93,1284
sjres124-93,1311
sjres124-93,1348
sjres124-93,1354
sjres124-93,1363
sjres124-93,1364
sjres124-93,1366
sjres124-93,1406
sjres124-93,1411
sjres124-93,1415
sjres124-93,1417
sjres125-93,1308
sjres126-93,1299
sjres126-93,1421
sjres127-93,1431
sjres128-93,1292
sjres128-93,1398
sjres129-93,1436
sjres130-93,1359
sjres131-93,1388
sjres132-93,1281
sjres132-93,1283
sjres132-93,1294
sjres132-93,1318
sjres132-93,1326
sjres132-93,1340
sjres132-93,1345
sjres132-93,1359
sjres132-93,1366
sjres132-93,1371
sjres132-93,1406
sjres132-93,1415
sjres132-93,1417
sjres132-93,1421
sjres132-93,1440
sjres132-93,1448
sjres132-93,1458
sjres133-93,1268
sjres133-93,1348
sjres133-93,1370
sjres134-93,1325
sjres135-93,1337
sjres136-93,1275
sjres136-93,1291
sjres136-93,1326
sjres137-93,1333
sjres138-93,1312
sjres138-93,1362
sjres138-93,1449
sjres139-93,1349
sjres140-93,1292
sjres140-93,1398
sjres141-93,1436
sjres141-93,1449
sjres142-93,1276
sjres142-93,1312
sjres142-93,1318
sjres142-93,1330
sjres142-93,1340
sjres142-93,1359
sjres142-93,1362
sjres142-93,1394
sjres142-93,1433
sjres142-93,1448
sjres143-93,1419
sjres144-93,1436
sjres145-93,1294
sjres145-93,1302
sjres145-93,1371
sjres145-93,1455
sjres146-93,1402
sjres147-93,1283
sjres147-93,1306
sjres147-93,1326
sjres147-93,1343
sjres147-93,1361
sjres147-93,1398
sjres147-93,1406
sjres147-93,1410
sjres147-93,1415
sjres147-93,1433
sjres147-93,1450
sjres147-93,1453
sjres148-93,1366
sjres149-93,1455
sjres150-93,1362
sjres151-93,1302
sjres151-93,1311
sjres151-93,1343
sjres151-93,1348
sjres151-93,1364
sjres151-93,1391
sjres151-93,1406
sjres151-93,1410
sjres151-93,1417
sjres151-93,1455
sjres152-93,1436
sjres152-93,1449
sjres153-93,1402
sjres154-93,1417
sjres155-93,1301
sjres156-93,1278
sjres157-93,1278
sjres158-93,1271
sjres158-93,1277
sjres158-93,1281
sjres158-93,1282
sjres158-93,1283
sjres158-93,1297
sjres158-93,1299
sjres158-93,1301
sjres158-93,1304
sjres158-93,1308
sjres158-93,1311
sjres158-93,1312
sjres158-93,1318
sjres158-93,1319
sjres158-93,1320
sjres158-93,1323
sjres158-93,1325
sjres158-93,1326
sjres158-93,1337
sjres158-93,1345
sjres158-93,1349
sjres158-93,1350
sjres158-93,1361
sjres158-93,1362
sjres158-93,1363
sjres158-93,1370
sjres158-93,1388
sjres158-93,1393
sjres158-93,1394
sjres158-93,1396
sjres158-93,1403
sjres158-93,1406
sjres158-93,1413
sjres158-93,1421
sjres158-93,1431
sjres158-93,1432
sjres158-93,1436
sjres158-93,1438
sjres158-93,1439
sjres158-93,1446
sjres158-93,1449
sjres158-93,1450
sjres159-93,1276
sjres159-93,1283
sjres159-93,1300
sjres159-93,1306
sjres159-93,1311
sjres159-93,1319
sjres159-93,1343
sjres159-93,1346
sjres159-93,1359
sjres159-93,1363
sjres159-93,1364
sjres159-93,1366
sjres159-93,1371
sjres159-93,1396
sjres159-93,1397
sjres159-93,1398
sjres159-93,1411
sjres159-93,1417
sjres159-93,1418
sjres159-93,1419
sjres159-93,1421
sjres159-93,1425
sjres159-93,1448
sjres159-93,1455
sjres160-93,1311
sjres160-93,1366
sjres160-93,1398
sjres160-93,1413
sjres160-93,1436
sjres160-93,1445
sjres160-93,1446
sjres160-93,1449
sjres161-93,1271
sjres161-93,1394
sjres162-93,1455
sjres163-93,1318
sjres163-93,1319
sjres163-93,1345
sjres163-93,1366
sjres164-93,1389
sjres164-93,1432
sjres165-93,1276
sjres165-93,1281
sjres165-93,1291
sjres165-93,1302
sjres165-93,1318
sjres165-93,1319
sjres165-93,1371
sjres165-93,1403
sjres165-93,1421
sjres165-93,1449
sjres165-93,1458
sjres166-93,1344
sjres166-93,1369
sjres167-93,1431
sjres168-93,1270
sjres169-93,1366
sjres170-93,1366
sjres171-93,1391
sjres172-93,1283
sjres172-93,1350
sjres172-93,1415
sjres172-93,1417
sjres173-93,1281
sjres173-93,1284
sjres173-93,1297
sjres173-93,1318
sjres173-93,1319
sjres173-93,1320
sjres173-93,1346
sjres173-93,1359
sjres173-93,1364
sjres173-93,1366
sjres173-93,1371
sjres173-93,1396
sjres173-93,1421
sjres173-93,1445
sjres173-93,1458
sjres174-93,1268
sjres174-93,1277
sjres174-93,1297
sjres174-93,1350
sjres174-93,1364
sjres174-93,1366
sjres174-93,1389
sjres174-93,1397
sjres174-93,1399
sjres174-93,1402
sjres174-93,1458
sjres175-93,1268
sjres175-93,1276
sjres175-93,1283
sjres175-93,1294
sjres175-93,1305
sjres175-93,1330
sjres175-93,1346
sjres175-93,1350
sjres175-93,1352
sjres175-93,1370
sjres175-93,1373
sjres175-93,1391
sjres175-93,1394
sjres175-93,1399
sjres175-93,1411
sjres176-93,1283
sjres176-93,1439
sjres177-93,1277
sjres177-93,1281
sjres177-93,1319
sjres177-93,1320
sjres177-93,1325
sjres177-93,1343
sjres177-93,1366
sjres177-93,1377
sjres177-93,1397
sjres177-93,1406
sjres177-93,1413
sjres178-93,1270
sjres178-93,1282
sjres178-93,1340
sjres178-93,1366
sjres179-93,1432
sjres180-93,1299
sjres180-93,1389
sjres180-93,1432
sjres181-93,1320
sjres181-93,1333
sjres181-93,1369
sjres181-93,1398
sjres182-93,1389
sjres182-93,1432
sjres183-93,1271
sjres183-93,1276
sjres183-93,1304
sjres183-93,1319
sjres183-93,1330
sjres183-93,1346
sjres183-93,1352
sjres183-93,1364
sjres183-93,1373
sjres183-93,1413
sjres183-93,1421
sjres183-93,1439
sjres184-93,1361
sjres184-93,1388
sjres184-93,1402
sjres184-93,1417
sjres184-93,1449
sjres185-93,1271
sjres185-93,1275
sjres185-93,1278
sjres185-93,1299
sjres185-93,1301
sjres185-93,1308
sjres185-93,1309
sjres185-93,1318
sjres185-93,1319
sjres185-93,1344
sjres185-93,1345
sjres185-93,1348
sjres185-93,1349
sjres185-93,1361
sjres185-93,1369
sjres185-93,1371
sjres185-93,1386
sjres185-93,1388
sjres185-93,1389
sjres185-93,1400
sjres185-93,1406
sjres185-93,1415
sjres185-93,1416
sjres185-93,1421
sjres185-93,1432
sjres185-93,1440
sjres185-93,1441
sjres185-93,1450
sjres186-93,1398
sjres186-93,1432
sjres187-93,1312
sjres187-93,1359
sjres187-93,1362
sjres188-93,1276
sjres188-93,1278
sjres188-93,1281
sjres188-93,1291
sjres188-93,1292
sjres188-93,1294
sjres188-93,1304
sjres188-93,1312
sjres188-93,1318
sjres188-93,1320
sjres188-93,1326
sjres188-93,1330
sjres188-93,1345
sjres188-93,1346
sjres188-93,1352
sjres188-93,1359
sjres188-93,1362
sjres188-93,1366
sjres188-93,1370
sjres188-93,1371
sjres188-93,1398
sjres188-93,1406
sjres188-93,1411
sjres188-93,1413
sjres188-93,1414
sjres188-93,1422
sjres188-93,1431
sjres188-93,1433
sjres188-93,1441
sjres188-93,1445
sjres188-93,1448
sjres188-93,1449
sjres188-93,1453
sjres189-93,1300
sjres189-93,1345
sjres189-93,1359
sjres189-93,1413
sjres189-93,1418
sjres189-93,1448
sjres189-93,1449
sjres190-93,1271
sjres190-93,1345
sjres190-93,1436
sjres191-93,1359
sjres192-93,1325
sjres193-93,1421
sjres194-93,1445
sjres195-93,1433
sjres196-93,1268
sjres196-93,1277
sjres196-93,1283
sjres196-93,1284
sjres196-93,1292
sjres196-93,1301
sjres196-93,1302
sjres196-93,1304
sjres196-93,1306
sjres196-93,1311
sjres196-93,1319
sjres196-93,1320
sjres196-93,1323
sjres196-93,1333
sjres196-93,1337
sjres196-93,1343
sjres196-93,1345
sjres196-93,1346
sjres196-93,1348
sjres196-93,1349
sjres196-93,1350
sjres196-93,1354
sjres196-93,1361
sjres196-93,1364
sjres196-93,1366
sjres196-93,1369
sjres196-93,1370
sjres196-93,1371
sjres196-93,1373
sjres196-93,1377
sjres196-93,1391
sjres196-93,1396
sjres196-93,1397
sjres196-93,1398
sjres196-93,1402
sjres196-93,1406
sjres196-93,1411
sjres196-93,1413
sjres196-93,1414
sjres196-93,1415
sjres196-93,1417
sjres196-93,1418
sjres196-93,1419
sjres196-93,1421
sjres196-93,1422
sjres196-93,1425
sjres196-93,1431
sjres196-93,1441
sjres196-93,1444
sjres196-93,1445
sjres196-93,1449
sjres196-93,1450
sjres196-93,1455
sjres197-93,1340
sjres197-93,1345
sjres198-93,1366
sjres199-93,1406
sjres200-93,1366
sjres200-93,1425
sjres201-93,1425
sjres202-93,1275
sjres202-93,1276
sjres202-93,1281
sjres202-93,1284
sjres202-93,1291
sjres202-93,1292
sjres202-93,1294
sjres202-93,1299
sjres202-93,1302
sjres202-93,1304
sjres202-93,1305
sjres202-93,1309
sjres202-93,1319
sjres202-93,1323
sjres202-93,1333
sjres202-93,1340
sjres202-93,1344
sjres202-93,1350
sjres202-93,1352
sjres202-93,1354
sjres202-93,1361
sjres202-93,1364
sjres202-93,1366
sjres202-93,1371
sjres202-93,1389
sjres202-93,1396
sjres202-93,1398
sjres202-93,1418
sjres202-93,1421
sjres202-93,1432
sjres202-93,1439
sjres202-93,1440
sjres202-93,1445
sjres202-93,1448
sjres202-93,1450
sjres203-93,1268
sjres203-93,1271
sjres203-93,1275
sjres203-93,1276
sjres203-93,1277
sjres203-93,1278
sjres203-93,1281
sjres203-93,1282
sjres203-93,1283
sjres203-93,1284
sjres203-93,1291
sjres203-93,1297
sjres203-93,1306
sjres203-93,1308
sjres203-93,1309
sjres203-93,1311
sjres203-93,1318
sjres203-93,1319
sjres203-93,1320
sjres203-93,1323
sjres203-93,1326
sjres203-93,1330
sjres203-93,1333
sjres203-93,1340
sjres203-93,1343
sjres203-93,1345
sjres203-93,1346
sjres203-93,1348
sjres203-93,1349
sjres203-93,1361
sjres203-93,1364
sjres203-93,1366
sjres203-93,1369
sjres203-93,1370
sjres203-93,1371
sjres203-93,1388
sjres203-93,1389
sjres203-93,1391
sjres203-93,1394
sjres203-93,1396
sjres203-93,1397
sjres203-93,1398
sjres203-93,1400
sjres203-93,1410
sjres203-93,1415
sjres203-93,1417
sjres203-93,1418
sjres203-93,1422
sjres203-93,1425
sjres203-93,1431
sjres203-93,1432
sjres203-93,1438
sjres203-93,1441
sjres203-93,1445
sjres203-93,1448
sjres203-93,1449
sjres203-93,1455
sjres203-93,1458
sjres204-93,1398
sjres205-93,1450
sjres206-93,1433
sjres207-93,1349
sjres208-93,1418
sjres209-93,1282
sjres209-93,1311
sjres209-93,1337
sjres209-93,1377
sjres209-93,1402
sjres209-93,1403
sjres209-93,1441
sjres209-93,1450
sjres210-93,1388
sjres211-93,1352
sjres211-93,1414
sjres212-93,1406
sjres212-93,1455
sjres213-93,1312
sjres214-93,1294
sjres215-93,1319
sjres215-93,1377
sjres215-93,1403
sjres216-93,1432
sjres217-93,1320
sjres217-93,1350
sjres218-93,1436
sjres218-93,1449
sjres219-93,1362
sjres220-93,1337
sjres220-93,1370
sjres220-93,1432
sjres221-93,1337
sjres221-93,1370
sjres221-93,1432
sjres222-93,1337
sjres222-93,1370
sjres222-93,1432
sjres223-93,1299
sjres223-93,1311
sjres224-93,1268
sjres224-93,1282
sjres224-93,1305
sjres224-93,1306
sjres224-93,1319
sjres224-93,1323
sjres224-93,1348
sjres224-93,1349
sjres224-93,1364
sjres224-93,1366
sjres224-93,1369
sjres224-93,1371
sjres224-93,1377
sjres224-93,1389
sjres224-93,1396
sjres224-93,1397
sjres224-93,1398
sjres224-93,1403
sjres224-93,1406
sjres224-93,1415
sjres224-93,1417
sjres224-93,1418
sjres224-93,1421
sjres224-93,1422
sjres224-93,1441
sjres224-93,1445
sjres224-93,1450
sjres224-93,1458
sjres225-93,1366
sjres226-93,1276
sjres227-93,1389
sjres227-93,1432
sjres228-93,1436
sjres229-93,1441
sjres230-93,1294
sjres230-93,1371
sjres231-93,1323
sjres231-93,1354
sjres232-93,1366
sjres232-93,1425
sjres233-93,1292
sjres234-93,1440
sjres235-93,1389
sjres236-93,1371
sjres236-93,1417
sjres237-93,1450
sjres238-93,1359
sjres238-93,1433
sjres239-93,1419
sjres240-93,1326
sjres240-93,1389
sjres240-93,1422
sjres241-93,1402
sjres242-93,1366
sjres242-93,1402
sjres243-93,1397
sjres244-93,1414
sjres245-93,1431
sjres246-93,1292
sjres246-93,1402
sjres247-93,1389
sjres248-93,1415
sjres249-93,1371
sjres250-93,1278
sjres251-93,1436
sjres251-93,1449
sjres252-93,1312
sjres252-93,1330
sjres252-93,1345
sjres252-93,1394
sjres252-93,1448
sjres253-93,1388
sjres254-93,1319
sjres254-93,1403
sjres255-93,1354
sjres256-93,1271
sjres257-93,1299
sjres258-93,1299
sjres259-93,1366
sjres260-93,1389
sjres260-93,1432
sjres261-93,1306
sjres262-93,1421
sjres263-93,1436
sjres264-93,1276
sjres264-93,1294
sjres264-93,1309
sjres264-93,1312
sjres264-93,1320
sjres264-93,1330
sjres264-93,1346
